file,label,score 
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2848252_0.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\284837_0.jpg,M,0.64
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\284850_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\284946_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\284971_0.jpg,M,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\284971_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\284971_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285005_0.jpg,F,0.77
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285022_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285036_0.jpg,F,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28509_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28509_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285104_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2852400_0.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285462_0.jpg,F,0.64
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285462_1.jpg,M,0.71
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285487_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2854894_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2854894_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2854894_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2855026_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28566_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285698_0.jpg,M,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285742_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285823_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285869_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285869_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285869_2.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285869_3.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285879_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285879_1.jpg,F,0.77
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285879_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\285906_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2859246_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286058_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286151_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286179_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28629_0.jpg,M,0.78
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28646_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286482_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286482_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286482_2.jpg,F,0.55
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286504_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286516_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2865558_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28661_0.jpg,M,0.74
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286635_0.jpg,F,0.61
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28668_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28669_0.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28669_1.jpg,F,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2867096_0.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2867096_1.jpg,M,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2867096_2.jpg,F,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2867096_3.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2867096_4.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2867096_5.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28676_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28676_1.jpg,F,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28676_2.jpg,F,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286788_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28683_0.jpg,M,0.60
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28691_0.jpg,M,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286947_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\286947_1.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28707_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28707_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2870808_0.jpg,M,0.52
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2870808_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28708_0.jpg,M,0.63
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28709_0.jpg,F,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28709_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2871116_0.jpg,F,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2871116_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2871256_0.jpg,M,0.90
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287138_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287140_0.jpg,M,0.65
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2872462_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2872724_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28739_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287471_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287471_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287535_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2875926_0.jpg,F,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2877108_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287717_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28773_0.jpg,M,0.51
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28773_1.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287803_0.jpg,F,0.81
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287803_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287839_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2878406_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2878406_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287934_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287934_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287934_2.jpg,M,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287934_3.jpg,F,0.78
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287963_0.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287986_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\287986_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28804_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28806_0.jpg,M,0.78
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28818_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288203_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2882590_0.jpg,F,0.83
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2882850_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2883224_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2883236_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288324_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288330_0.jpg,M,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288330_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28836_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288441_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288477_0.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28850_0.jpg,F,0.67
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28850_1.jpg,M,0.68
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28850_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2885628_0.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28872_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\288808_0.jpg,M,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2889050_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2891174_0.jpg,F,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289138_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289138_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289138_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289176_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289213_0.jpg,M,0.67
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289320_0.jpg,F,0.81
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2893490_0.jpg,M,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2893780_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289390_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289390_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\28958_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289596_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289652_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289652_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289652_2.jpg,F,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289668_0.jpg,F,0.83
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289668_1.jpg,M,0.56
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289848_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289889_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289889_1.jpg,M,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289944_0.jpg,F,0.56
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\289944_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2900624_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290095_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2901516_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2901516_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2901548_0.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290160_0.jpg,F,0.75
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290160_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2902898_0.jpg,F,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2902898_1.jpg,F,0.92
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2902898_2.jpg,F,0.53
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290312_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290321_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290329_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290329_1.jpg,M,0.87
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290331_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290331_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290331_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290331_3.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290334_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290334_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290423_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290423_1.jpg,M,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2904608_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2904626_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2904626_1.jpg,F,0.73
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2904798_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29047_0.jpg,M,0.52
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29050_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29050_1.jpg,M,0.50
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29058_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29058_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290662_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290664_0.jpg,F,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29077_0.jpg,F,0.56
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2908090_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290820_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290879_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290879_1.jpg,F,0.61
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\290879_2.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2908856_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291003_0.jpg,M,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2910274_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2910342_0.jpg,F,0.89
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2910342_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2911666_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2911674_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29118_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29118_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29120_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2912120_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2912120_1.jpg,M,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291213_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291213_1.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2912144_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291330_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291392_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291400_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291400_1.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29146_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2915160_0.jpg,M,0.66
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2915160_1.jpg,F,0.54
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291538_0.jpg,M,0.58
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291579_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29162_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29165_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2917388_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291832_0.jpg,M,0.76
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291832_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291855_0.jpg,M,0.72
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29190_0.jpg,M,0.93
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\291928_0.jpg,F,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29201_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2920808_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2920808_1.jpg,F,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292081_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29217_0.jpg,M,0.80
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29222_0.jpg,F,0.72
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292242_0.jpg,M,0.68
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292242_1.jpg,M,0.88
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2922724_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2923652_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2923652_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2924478_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2924478_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2924478_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292490_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292506_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292542_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292542_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2926068_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292610_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2927212_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\292740_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29284_0.jpg,M,0.74
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29284_1.jpg,F,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2929890_0.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29310_0.jpg,M,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293116_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293124_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29314_0.jpg,M,0.94
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293176_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293176_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293199_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293199_1.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2932606_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2932606_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2933474_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293401_0.jpg,M,0.86
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293401_1.jpg,M,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29347_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293509_0.jpg,F,0.65
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293509_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2935564_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2935564_1.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293562_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293564_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293564_1.jpg,M,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2936174_0.jpg,M,0.96
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2936938_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\293832_0.jpg,M,0.83
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29401_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29401_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2940482_0.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2940482_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2942512_0.jpg,F,0.85
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2942522_0.jpg,F,0.53
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2942522_1.jpg,M,0.72
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294264_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29442_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29442_1.jpg,M,0.91
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294725_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294725_1.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294806_0.jpg,M,0.79
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294806_1.jpg,M,0.57
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294806_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2948472_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294870_0.jpg,F,0.95
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2948790_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2948790_1.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2948790_2.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294918_0.jpg,M,0.84
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\294939_0.jpg,M,0.98
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\295001_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\295001_1.jpg,F,0.82
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\295004_0.jpg,F,0.99
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2950236_0.jpg,F,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\2950236_1.jpg,F,0.97
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29511_0.jpg,M,1.00
C:\Users\SG-Innovation\Desktop\movie_analysis\faces\29516_0.jpg,M,0.86
